Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.3005599975586,..,..,96.9743041992188,..,..,97.5399322509766,..,..,
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.5660781860352,..,..,83.6599731445313,..,..,91.4313354492188,..,..,
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.1652145385742,..,..,96.3945617675781,..,..,98.7121200561523,..,..,
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.2899856567383,..,..,99.6720581054688,..,..,99.4911575317383,..,..,
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.8536834716797,..,..,81.508430480957,..,..,86.667594909668,..,..,
Japan,JPN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Japan,JPN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,5.91307685774969,7.83883825890106,6.88759132639861,-2.80810335862567,4.077857439382,4.86821472157895,4.88618598996993,6.60865083724364,2.56448764775637,0.334920378517964,2.72489217030297,3.02918543802171,1.04533053688192,4.03588814465989,7.29322502288387,3.08870552013335,3.19825943116041,6.78553232235292,4.85263376602801,4.77995937758935,2.28905170985638,0.141154018053328,0.187806134252753,0.297018564388438,3.42274090648588,3.23229746202682,0.204258206438297,-1.60307593773314,-0.624640936508797,2.69856420453782,0.526118616702576,-0.497046662948122,1.86394264842778,2.38858623598617,1.09843232849249,0.570368532669804,1.22963662948756,-4.43226320937271,-5.29116796395991,5.01728623543794,-0.998373315254725,1.81977212192244,2.71604800236432,0.400987644503331,3.97171811732125,1.39106077994786,1.20747696395908,..,..,
Japan,JPN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,1793192530330.11,1899225382855.95,2048102588790.02,2189167525051.27,2127693438254.36,2214457743413.46,2322262301281.46,2435732356497.03,2596701403267.68,2663293490003.6,2672213402641.36,2745028336423.73,2828180335060.24,2857744167740.72,2973079525811.27,3189912905737.98,3288439921744.95,3393612761680.21,3623887452519.51,3799741438683.32,3981367535905.82,4072503097562.13,4078251599319.69,4085910805993.47,4098046719611.63,4238312241050.68,4375307100050.93,4384244023859.66,4313961262861.66,4287014494828.7,4402702333429.49,4425865770043.67,4403867151927.1,4485952709951.97,4593103558934.73,4643555693307.21,4670041073778.83,4727465609434.13,4517931890491.44,4278880525668.22,4493564209313.41,4448701663343.79,4529657896000.82,4652685578799.09,4671342273107.66,4856874820490.76,4924436901249.77,4983898342437.06,..,..,
Japan,JPN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,174195877042.989,196772050174.811,259622352136.263,353515707538.54,394043717088.702,431705437331.906,488013325099.355,601598430011.895,849403663271.921,877364876614.21,915674607914.348,999616851484.774,932391729608.955,1010245680240.45,1075759016694.11,1159574275856.6,1703263095953.39,2064017488307.97,2504108922469.76,2485371804146.64,2551448918748.62,2879041002835.08,3108819410786.72,3541444593191.5,3872188002288.27,4332004427935.48,3863980902188.17,3511542739734.52,3179838053946.98,3589650494071.25,3864584468702.94,3405693230503.64,3238794333059.66,3522943374224.4,3841045308284.42,3800485792195.98,3624283661463.85,3617327184054.06,3964962712707.94,4059437356217.53,4493564209313.41,4868051828240.86,4928121052405.7,4140461957866.84,3901046391935.34,3567294705879.78,4001981226044.67,3943982707337.82,..,..,
Japan,JPN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.55831295800155,6.33878500812651,6.00641326339077,-4.6458579446352,2.42473585168126,4.09544968062312,3.88027788021481,5.64832120908174,1.7041037520662,-0.448637424783982,1.96874028825242,2.33246045481496,0.359036691261267,3.37795984139042,6.63926893350512,2.46249585469151,2.69195055172406,6.33091455855734,4.42425017019714,4.42288123178716,1.97208367492618,-0.107125171488249,-0.059171900076393,-0.04409772701338,3.02863644014528,2.97125536820361,-0.034215479766587,-1.87008657818694,-0.805921254469368,2.52691818850725,0.284189916542061,-0.728149289083063,1.64620625776224,2.35412572606415,1.08893751199805,0.506653671569282,1.1133816269131,-4.47853105942322,-5.27933370534723,4.99842625586882,-0.814826144146423,1.98251909567347,2.86434532930878,0.53430238500367,4.08211666653699,1.50801603246735,1.37408409067893,..,..,
Japan,JPN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,17185.227182233,17968.5836197428,19107.5735044037,20255.2533336843,19314.2230374754,19782.5419279387,20592.7259781456,21391.7809692089,22600.057470693,22985.1858980202,22882.0657519255,23332.5541991681,23876.7767989619,23962.5031883608,24771.9469230555,26416.6230993423,27067.1313481131,27795.7651397745,29555.4912816709,30863.1001550028,32228.1384193061,32863.7042758058,32828.498976243,32809.0737296322,32794.6056738633,33787.8350517038,34791.7579144774,34779.8537475877,34129.440370741,33854.3839567618,34709.8565425723,34808.4984549125,34555.0406208725,35123.8878619456,35950.7483420976,36342.2295266387,36526.3587668656,36933.0365343562,35278.979021977,33416.4839915673,35086.7823011901,34800.8860258602,35490.8202367865,36507.3998885722,36702.4597968797,38200.6970252772,38776.7696609326,39309.5950837227,..,..,
Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,1669.42236851779,1861.66163821879,2422.12143277478,3270.90098482166,3576.9477414054,3856.57885770865,4327.47182431082,5283.5287144366,7392.67579306795,7571.97615098136,7840.88821834142,8496.67526421847,7871.67244644493,8471.02256635097,8963.31397535461,9602.78148845256,14019.5494020461,16905.5662440964,20422.8664372437,20187.236461115,20653.3177813013,23232.8741927121,25024.9089245403,28437.1153175909,30987.1720159751,34534.7493836485,30725.7719426208,27856.7849443864,25156.9466293274,28347.3280166093,30467.4634682477,26785.0571416499,25413.2710821112,27583.765594704,30064.3021601617,29744.0444553699,28347.0494584749,28260.1478430173,30961.0325598177,31702.7135053342,35086.7823011901,38081.3391553109,38612.8626911258,32488.2259630965,30650.2906434468,28057.7839239882,31513.0252050395,31107.4489466499,..,..,
Japan,JPN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.904437174863,13.2268427079428,11.3721512338471,9.52925355720888,10.0491082008724,8.68275767409057,7.11654149911494,7.55704092803938,8.3249471095548,8.29218397482689,8.09046684564736,8.55749469535665,5.80105358408042,1.77603803296641,3.85335758881489,3.07108280265953,2.97251904917424,3.42602487229985,3.89694247849159,6.48253864519165,6.929335830446,7.36711232081021,..,..,
Japan,JPN,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,679926977850.798,591239869045.043,463983770340.961,440251514343.05,498435766763.272,379436510357.758,296759780513.093,341578249947.38,408754903079.141,403000141176.587,376206708322.602,397923503334.084,299914470296.958,95195638566.9998,225421418945.671,194399541408.348,189349463432.399,182607125693.582,195626512420.278,295603762220.739,354089060935.791,371302460968.834,..,..,
Japan,JPN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.77393213781,13.0982098420991,11.2388978913518,9.3947335257456,9.92461445726347,8.56190511392564,7.00004210322397,7.44344049061535,8.21707170577176,8.18486971819399,7.98791443779315,8.45630150191997,5.69959736736316,1.67133226338776,3.75548411326293,2.97412285771434,2.88379095279837,3.33924191464066,3.81366178217201,6.40121397577347,6.8515489685756,7.2890898321684,..,..,
Japan,JPN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,673545281538.91,585489979941.831,458547033967.155,434036688889.447,492260877080.268,374155253478.551,291901755704.44,336443510175.814,403458220753.393,397784668304.228,371438021357.381,393218019839.279,294669183892.675,89583409317.5841,219695820625.882,188261976893.318,183697483693.256,177981594050.347,191445821465.035,291895357295.27,350114152294.213,367370127541.288,..,..,
Japan,JPN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.604592845819338,0.597827023258238,0.516278383652613,0.445150053926526,0.450534671807571,0.442575784096444,0.447755794139143,0.409111555993498,0.309910304242667,0.350161667659094,0.372363707111498,0.374176572647732,0.424044922765684,0.410600587705514,0.436993637310027,0.420179355284083,0.299043823407226,0.257137468334878,0.246467071772431,0.273881984076761,0.303693412458041,0.284123807616359,0.280563901812407,0.254561658241187,0.258668426851342,0.246054597480121,0.295364775610765,0.336877725715404,0.370448550659391,0.35489232915321,0.355745491957998,0.418690763232446,0.464596996859265,0.459367690813813,0.457756602961906,0.47935724798695,0.529415090120483,0.566920730989604,0.517973143243062,0.472430058708654,0.47978293830661,0.473448436126499,0.509685324434474,0.646854447564071,0.704395055506131,0.813385616362748,0.757813280548092,0.822344183216126,..,..,
Japan,JPN,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,..,..,..,..,..,..,..,..,..,..,1275690904.6788,1428806585.58719,1636602476.17878,1914145231.88406,2149050384.52212,2296968319.46054,2610416279.8312,2937420972.03332,3130094072.85094,3676697510.42048,4096000778.22647,4527536529.03756,4791707627.25223,5050387228.77782,5724616648.76136,5924528909.50557,6220111526.87031,6505577948.87242,7566539103.41362,8408176911.15658,9596711833.67411,10228457074.1889,11026161341.2276,11480730786.6775,12804087129.1414,13533002861.4066,14443337527.3664,15058434339.4786,15114300866.9031,16396025606.8783,17644976401.1167,18296786353.2579,19373694769.0313,20763419624.7844,22475849205.4296,23296762252.1658,24617801690.6024,26361813991.0166,26779211505.6663,25322251146.7839,28067301890.9367,29969286006.8074,32466955166.476,34477342055.165,35360631786.4078,37090384106.1413,38724258636.0075,41446146834.0927,..,..,
Japan,JPN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,..,..,..,..,..,..,..,..,..,..,17.3376867911374,17.5777178410042,18.0275537907256,17.6856057745116,17.2419434767296,16.7022301886705,16.1750297696398,16.1176518385794,15.83404595,16.3085784638095,16.6999521493636,17.3567095510744,17.45065863,17.8379261027642,17.8572375325191,17.7320752,18.09601296,18.40564891,18.42075541,19.0293411351792,19.2452820278481,20.0181956447778,20.8881029038677,21.4697095895787,21.7690217770707,21.2322264813636,20.9767405223926,21.4377005744295,22.0607804959559,22.2998254145455,22.0817288815524,22.0640075517162,22.328369353765,22.0555315345133,21.7671999766599,21.7956291120988,22.0512925207742,22.1985948289892,23.2957842851838,24.2532352560075,23.1759314569231,23.0849114449289,22.625000522449,22.3077461353846,22.2787629953187,21.7580224118421,21.6746556402153,21.7363732503467,..,..,
Japan,JPN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,..,..,..,..,..,..,..,..,..,..,36582519129.3,42010745640,57147345516.6,76048104830.4,82244070384,86684574679.2,94300423557,115724740201,159923864095,171240073870,183699473643,210016185568,197192442519,219406491064,233929811676,250022260320,376397069568,465662917423,565517191087,584200772850,608150912080,720655043212,820902444122,968283902490,1077566577965,1167772456475,1025762611545,958265215677,900079844235,1030251934152,1095253752525,964197130010,931093002052,996910025360,1068769518854,1059267574848,1025385102216,1032234659548,1204392047544,1299973409722,1355791990230,1461274894464,1441212533280,1189002869016,1118393902365,992165821980,1107574903215,1095513211817.48,..,..,
Japan,JPN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..,2.8678781,2.7,2.9,2.9,2.9,3.4,3.6,3.7,3.6,3.6,3.5,3.6,3.6,3.5,4.843854,4.3,4.2,4.2,4.1,4,4.0822806,4.0822806,3.5724805,3.4,3.6,3.5,3.2799471,3.2383795,2.92303963874727,2.96530402334805,3.05436037220661,3.02151181252574,3.05369645617418,3.08403308291503,3.05876668024748,3.00022862618877,2.9363623343948,2.94533619937726,2.93483499216023,3.00523383388525,3.07563267561026,3.10137439453864,3.19772945358204,3.12612588896627,2.98686757512644,2.9692859747171,2.95170437430775,2.95170437430775,..,..,
Japan,JPN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,6051222791,6453000000,9193000000,12470000000,13833000000,17646000000,20988000000,26566000000,36360000000,37800000000,38500000000,43560000000,40680000000,43050000000,63454487400,60630000000,87360000000,106260000000,125870000000,122800000000,129000066960,146962101600,140398483650,153340000000,178200000000,192500000000,160389413190,144755563650,119260017260.888,136997045878.68,151496274461.448,132040066207.375,127339142222.463,139398295347.76,150185444000.151,145811111232.774,136540848549.358,136958133271.042,151730969094.684,161080533496.249,179924511523.2,196316999174.296,203695366193.176,166622509881.902,149940752271.347,135399440447.1,150832093527.126,148765900465.111,..,..,
Japan,JPN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.003560096635331,0.005966345133291,0.009242200513671,0.013746585664985,0.072450189060087,0.078832035816238,0.076887284592176,0.068232476404013,0.046802042226613,0.101152141020562,0.018109187305818,0.009683116843436,0.007778745525063,0.007461448362967,0.006887650928323,0.008183751880261,0.004071627911084,0.002981660302189,0.00194285433741,0.002376030402236,0.00361399658961,0.002305369639166,0.002208289217001,0.002021607278034,0.001845760086513,0.001896295305956,0.002529856200716,0.002321330829009,0.00140411472358,0.00174737452085,0.003174112967672,0.002505949103088,0.0025587901529,0.002995216648349,0.003387231768092,0.00443713766925,0.005628032098013,0.006961095257334,0.008110319298116,0.006711461453693,0.005384079022988,0.00671135694557,0.006919542515102,0.006633634105628,0.008166531061903,0.008548932549445,0.005246307189124,0.006449640685943,..,..,
Japan,JPN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,..,..,..,..,..,..,..,..,..,..,7511803.90054825,14259564.8685645,29297775.6283382,59110318.3594337,345587401.816615,409138265.886275,448252869.172386,489909180.580813,472700626.488791,1062097480.7159,199201060.363993,117165713.805577,87899824.4332159,91775814.864488,90228227.1610283,115390901.511684,84689860.5505491,75436005.6453814,59645628.1585005,72944133.3486541,114202292.231685,82993307.0099693,86785766.2281323,91174488.2393455,91365124.2823809,104296241.827598,123709968.215025,103763488.056695,57287880.7220644,80728702.8632573,157436003.196534,109509975.804924,106701549.375948,135383792.505357,166313079.813331,215644890.725542,261703492.557586,323690929.466014,419303507.712616,359734333.917943,314968622.844819,424828894.654573,440774858.211967,353572697.829948,409959859.30755,389831324.254703,268086297.364241,325061890.571512,..,..,
Japan,JPN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.91526267,31.68220766,30.94915186,29.25808744,29.54180521,28.13226066,26.92243941,27.07532029,27.56782524,27.66765265,27.8172807,28.27454925,26.65966134,23.50736466,24.49105892,23.50268609,22.94066514,23.25430063,23.80220563,26.03824698,26.48791082,27.04048022,..,..,
Japan,JPN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.035507106363458,0.020956439163096,0.013680764731146,0.030013183993894,0.035523618740733,0.008453482098402,0.007724330587911,0.004926531091341,0.002957023030211,0.005304052762712,0.007473640896683,0.002664936646179,0.001787945553548,0.001797088921918,0.001177625069891,0.001167417289903,0.000753735286525,0.000892627282289,0.002820641164589,0.003125225383131,0.001312136285967,0.000271699551636,0.000184530403364,8.66456972657069E-05,0.00035971801287,0.000177631718106,0.000225534631063,3.08957846924874E-05,4.94990027305867E-06,3.39461779120809E-06,7.21846356305652E-06,2.96362824477395E-06,0.00014300573053,0.000248155378098,0.000331449235598,3.62658922668009E-05,0.000269510884377,3.08889549184778E-05,0.00139051270785,0.00196466996822,0.002903337277911,0.003924935236744,0.003542220660735,0.003407137323175,0.002982984867613,0.003281596841323,0.003440008668565,0.003551963375731,..,..,
Japan,JPN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,..,..,..,..,..,..,..,..,..,..,74919994.4268972,50085889.5997993,43368024.1977315,129056691.173744,169447661.393298,43873572.0907086,45032847.3275214,35372493.235831,29865932.6051338,55692554.0084772,82210049.8635146,32245733.4187664,20203784.7550974,22104193.7395869,15426888.4155744,16460583.7876253,15677693.9597244,22583470.2419092,86593683.7528841,95944419.2621329,41463506.636558,9781183.85890118,7252044.85218854,3907720.94668338,17806041.6370492,9769744.49583136,11028643.4589978,1381041.57575419,201955.931140794,156831.341953814,358035.792727603,129510.554296622,5963338.96309616,11216623.0900254,16274157.4678592,1762522.36416653,12532256.1235301,1436336.40370922,71889506.9958608,105306310.296611,169845230.757787,248448400.485893,225639456.088825,181600419.325224,149745840.354155,149640815.964316,175784442.963679,179018954.136829,..,..,
Japan,JPN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.105025510763347,0.090880412212844,0.072650582692907,0.101438983967361,0.149310802368517,0.117531404411145,0.117710350539477,0.09426598706202,0.066581448819739,0.132861858646624,0.056901676604724,0.030327516299705,0.036798926729661,0.028278755735979,0.023753559533588,0.028614455560388,0.016338196087157,0.01263218454652,0.01217871150622,0.013922573399501,0.012663581372793,0.008443165358835,0.007077483238786,0.006020051408013,0.004957974681516,0.004056647082166,0.00524511793119,0.004296299518533,0.002012299461377,0.002111943219733,0.003261668791522,0.002508912731332,0.00270179588343,0.003243372026447,0.00377134137639,0.005074752181514,0.007123361723737,0.009422718235302,0.012480459343513,0.010993172769879,0.011005136010125,0.010636292182314,0.010461763175837,0.010040771428803,0.011149515929516,0.011830529390768,0.008686315857689,0.010001604061673,..,..,
