Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Antigua and Barbuda,ATG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,53.4655609349658,50.3927476790968,44.373489145883,43.1458526005861,44.5293497200559,44.5737524985323,47.2180093330301,45.9950098175602,46.3598008947029,44.9459605611601,51.4265525179024,50.7598161633556,52.4167236872607,53.3739240809186,53.4275877780461,55.4379997138108,54.7128255222526,50.3213313763042,59.1707570871865,62.1375568086616,69.3672603871149,71.4954912000853,75.9465453585185,76.3659081816879,80.052937312127,83.457117319722,82.5767668191879,77.3107668689752,75.5136219882015,74.1175091944732,76.3894472116285,82.5459484311284,97.1625343660054,99.5863962482549,99.7233243184378,92.6334539683813,91.4749529645037,82.6094642302951,66.0393951904507,63.5455993894988,61.9552939326965,58.2647422092422,
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,42.0986449525112,40.5679014269864,42.945996328196,42.8692683821079,43.5944033317311,43.7455741587504,45.1313397235502,44.9364191536563,45.0736094888247,45.288462912953,41.7616115356083,39.998037785031,42.0913530096381,45.285733333079,43.322166019963,45.5788358753009,45.7640651223648,42.8880599508391,43.43812987242,44.2483931411028,43.4986149586704,42.6469734208634,38.5070305345828,41.2587497833682,42.1273333438658,49.6300016495459,53.1533488802271,54.8096042559578,57.1276395531461,70.5495908376164,70.3936149694348,70.7660465236768,74.7455750291078,75.2396020070087,77.5636129411455,80.489606128691,83.5613216750045,83.5640499167276,88.0256346185869,91.3330414426722,93.3607239632011,92.27182249605,99.1782535072794,103.777840747925,108.113861059065,113.319562138167,118.268189429337,146.407252027319,159.417787201741,150.791419123502,153.790596961052,151.161183425836,149.891763054867,155.287571385599,164.427130151661,175.630802474969,182.650239396028,176.245686986321,176.574459312409,
Austria,AUT,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.610317883117,118.959837823167,118.060940093536,118.559547322518,125.979715519467,125.660297258148,122.698602289466,126.300240899169,135.092198754899,135.058647506102,132.087437517061,135.253691601373,130.42565501179,125.402349786086,123.516702320448,128.365623358608,124.946336816108,123.600788712945,
Azerbaijan,AZE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9044418165598,52.0832050955414,44.3022428609554,12.5471899896898,13.0283255507575,12.9575282588734,12.9450167545562,10.5735068858358,9.60299261557831,9.771804859358,8.74590604534664,9.35910772290058,10.9277887750887,11.166140639852,13.0830161700505,17.1626250707146,16.2150795873404,22.457645284356,23.0290957219828,19.2115258675166,24.3790611800262,23.1067557690351,27.2677510918747,40.6623041583226,44.5035793290233,32.1754345046334,29.5749594790669,
Burundi,BDI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,7.63950120377369,4.14455244796947,5.5884059572822,7.66745721428114,9.07922645040549,8.98335636603978,7.97679751025232,8.15550744224519,8.82502755216389,9.11061748873952,12.6298755034112,7.06850422439198,6.89297645026839,4.3398500756927,11.1319493884775,14.6898744332599,13.5978805297226,18.7566932907715,19.4473078188398,21.4022730433746,18.7518088194227,18.0119748398671,17.6260377110954,17.7084346656748,19.6500486957437,16.9504874309025,16.8285726075161,18.1424553322825,16.4456120010062,16.6648531373266,18.917769153516,15.9817104560659,21.1395286963132,19.9431738623104,22.2794102948526,26.1719148001757,21.6108284227819,23.8119818452261,26.2823005067546,26.3196806318565,25.6273635394878,23.3631451925273,28.5762500954271,23.8165019686743,19.7657260931832,22.7293339885896,26.6433417684674,29.6111343221965,28.834230096173,27.2273757377049,29.3650560012081,30.4527548607082,35.6828907551631,36.2037298352545,43.4501360701895,
Belgium,BEL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.759080999142,110.094969587116,105.991034145779,100.259517815024,101.22223885103,106.492819501063,109.132821273801,111.33182143445,116.826775435186,114.29280324591,114.952397519149,113.623186604405,111.908725310527,153.419835519957,145.754969865712,150.942405420797,132.87111060928,134.03707278373,
Benin,BEN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,7.11205157750949,7.48998201243852,7.65356385811205,6.86885768588297,6.77217297409502,6.91615373065622,6.95293053067904,8.92866452376004,7.86416666066444,8.36507885999262,9.57985150083338,10.2917656772107,10.5102304866057,20.3313062353027,17.8566079293243,17.0828996652925,19.1685100531736,18.5921991775979,23.5149102139222,19.5030204439177,27.7760442670652,31.7012460807891,28.6283467373391,32.1258177128909,30.374085588136,29.118625479641,29.8484993383077,21.0561464849025,21.0684174128574,13.9468946818933,12.6506610407041,8.64178165274591,10.9358113725993,10.8691873210178,10.1323371544108,7.04243598198624,6.53825576630022,6.03299559205362,7.35893833369779,3.29191000965568,3.24657479139177,8.17298571364609,7.88707073167445,10.0820040793799,9.72881057607635,8.7100672970697,13.3754363225329,19.0101410859837,18.6292371169474,21.7661835151617,20.0090459120145,20.9659260719916,22.7565556019852,22.9208587550498,26.4118693108681,28.3664938312284,26.9585214712877,
Burkina Faso,BFA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,2.39787017429152,3.43876082372756,3.9984102957227,4.06212313948066,3.67738939755127,3.05719696270097,2.75464322200933,2.77226438258804,1.41589424906525,1.2436478250104,1.48537200302437,1.91822153254841,3.37829386348019,8.31131461259068,10.9798121490891,13.9569455952295,15.9405793345071,15.1172365353064,14.1637129689364,14.3706727418228,13.5668417514525,12.032728300719,11.3562479074047,11.1549230514789,11.117072123761,10.1737091926532,10.4277814403926,12.188615494152,12.2234670759123,10.5211560562332,8.82005307418417,8.1751434329864,7.31358760535758,5.5814664931852,6.53819989112421,13.1084022572292,12.2986023922074,11.5375458020389,14.3264529827893,14.7424870232313,11.2892153428887,14.9889910366952,14.4409525060969,16.5469904000695,16.6156088118694,11.8461311837314,16.5593779174753,16.5630620404634,18.3714623560978,18.6132941448879,20.4502175175875,25.9951206053467,30.7092284554233,33.1409599930718,32.0258483602129,34.0503529963235,34.7964701324474,
Bangladesh,BGD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,14.7694098016408,9.53769123170703,12.6075008699631,15.9697764495926,14.0151654534368,14.8600327891652,16.639290255256,17.9373186653772,17.5617712101581,18.9017928205913,21.6842381205063,20.9219337786302,20.2456748941017,19.9783866740835,20.3847985867003,22.6847697731231,21.6312179663017,20.7688836082271,20.4860269476733,20.8327478304813,21.2143162814641,26.6664629658394,25.1108019969105,26.2612910867404,26.708996919313,28.324981369841,30.177718419953,41.5784812776956,43.8463232196472,42.8476154986131,45.0501442756735,47.6373772139308,50.0715095491946,49.722689917801,51.5412079425821,52.5696957387886,57.3945439888998,61.2715389601201,59.9368820310169,57.9223520150046,60.0209098275594,60.1638551412674,61.4430019576263,63.6693097613582,64.0615001435472,
Bulgaria,BGR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.525423728814,120.70219123506,133.113415858147,103.44596651446,47.7908352393722,88.307745536744,19.2361494853288,13.3157822705119,14.6388729154687,17.0803715294438,19.5393938408507,22.6477835426638,28.1966102534058,33.7721100414808,39.2716340485735,39.6951282528265,52.81053825791,61.3555326784494,65.3047232410644,67.0224270542307,66.7265320273901,67.3397253060687,69.8345346852971,62.3582191126606,60.2873264751307,54.3363008605121,53.9793057376846,54.3142710745303,
Bahrain,BHR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,16.7300709966371,3.99825369745111,12.9150024395291,15.9079235873117,10.019004396097,4.23547355207305,7.508328239784,20.2289410654192,1.61308628522146,-5.82151766337193,-1.03951322047189,11.0743105713982,25.4010404357261,27.7738722440014,26.6748891557325,28.3643813670527,25.2872639665729,30.3606778338756,37.8680830263022,43.5147666762722,33.8579872512063,36.5947080895815,40.5921763818935,39.368836120483,40.8438364383089,41.833457640996,40.2958204685219,47.9978555776963,57.3035676590281,71.2159633818419,67.1198783705853,72.2155844690904,72.1638776806819,79.1934477234921,76.1858908215272,90.8946483998161,,,,
"Bahamas, The",BHS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,60.1262298125116,68.0074142724745,64.7540983606557,44.8976138094432,69.7868534803995,82.9854522454143,100.888963435089,94.5024139542127,64.7405329593268,55.3219605958674,43.8936617043638,39.2121620609601,39.3971258324571,40.3218652981056,40.2700831024931,34.6234873352604,31.7059521569334,31.7573306370071,36.0095812825933,38.9438943894389,40.6825604180274,47.4036639292483,50.8749148227671,53.2100353811515,61.9081500646831,63.7496164467628,66.4041994750656,67.9966749792186,47.6032000707477,49.4496006275226,48.7098298123211,51.7565223420628,55.2295490530583,54.5795819465025,54.6984303428714,56.1693772369521,59.0817592159574,65.2949420934864,69.6427125143855,74.8907467224017,80.0754561228456,92.4076306094836,89.6708767272565,87.1062102728418,102.825250982609,98.321882739593,92.2233461984463,90.5074499210949,85.6256596426455,84.4849032396475,
Bosnia and Herzegovina,BIH,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3338512244678,59.322606512063,48.2129361876535,37.4127236889383,23.3919705372065,27.523394689241,31.4030831437435,32.1019111123574,38.9383395412405,39.7111918729993,41.0588248188442,48.8810358124998,49.865152747785,51.6273389132241,54.4161608780393,57.2625145413651,58.3018026488835,58.6261851972553,57.7136324688206,56.7207419287625,57.079411557734,55.5460600535299,
Belarus,BLR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.809755173131,15.017449350839,15.0625955068768,16.9754601416128,35.241425694089,19.8849643280658,19.1593935740904,17.6155289218255,18.0140336311084,22.1743246666193,21.2100784528663,21.7628276041194,27.1917705981051,26.911499269801,32.8951503496396,33.3479113077296,43.3455529850947,36.126896222884,31.88784644442,37.3106317220992,40.1472036618076,45.917101526362,42.5931179697522,36.9516045173346,35.3990444047502,
Belize,BLZ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,30.2503470615456,27.5478113047174,27.068231841526,30.133069828722,26.4039453111044,32.293103644233,44.2374868828358,48.8867477824349,47.8958235381644,48.6842446914771,40.5038768123836,37.0394735709591,30.1433931393873,27.5009969434636,26.8101514156931,34.4582527350028,36.4488129128041,38.6167391478111,40.0112797546137,43.7041353861158,42.0133779493651,47.6183198488616,51.6322784088563,51.0376674375029,43.4746397384026,54.1899129287411,49.9659080618413,56.6329963916159,63.959576327545,61.5452646093929,62.6863609207222,68.3482473944776,70.1317327702914,73.7271913699453,70.5776871379433,66.2711327630679,65.353521333915,59.9808974857525,58.921414816116,68.0991603610862,71.9650566557598,71.9995029816942,73.4081482436644,
Bermuda,BMU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,14.8626925653048,15.2586206896552,14.9896752393467,17.1338912133891,17.4176079220176,17.441504178273,17.7446540880503,18.1969038868471,17.8061224489796,17.3985874683086,18.8015229266678,20.2819606637984,20.7715311004785,18.1722855333966,11.3053823823347,14.0764370921485,17.2341632063219,19.3846487356963,22.3653626233345,26.5304289990023,28.8676576576577,28.2409722222222,51.1367597765363,38.8252388535032,29.0086318292242,9.94616589424713,5.71783922461368,13.9018985867135,15.3653232150294,19.0398447885151,22.968780434233,26.7560409380493,33.7389750870423,48.9538213977866,52.773988684899,48.6752426464181,50.8988571749363,56.9639559082003,65.3758295856554,66.258501837158,62.0303977258573,60.546428988338,61.1235458430528,58.0989301845864,52.9523224705535,48.9343695297029,38.3780520393458,35.2015832255343,31.6027234928228,33.0801575371396,31.0226710151912,31.9597839928583,33.635079270801,38.8364351573309,44.1025839051149,57.260672504373,65.9731476256405,68.2720359008763,73.9241567507166,
Brazil,BRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,30.768208328857,30.0709491024513,25.7857035654149,24.1702226347302,21.2939995560231,20.3894466722861,17.8397696438663,20.7423954605809,22.6184543545548,32.8885104291628,36.8010691248368,38.4519634198135,46.6591850948323,48.2052325365486,49.7533009219829,56.6231984907463,57.8366161900605,59.023468337949,45.5237552976194,49.6448584218508,43.042903274905,45.9196226615521,48.4457802653974,57.2242585321502,50.7718795281183,50.9133302999906,,,165.540572944175,212.918699691498,87.6272265457905,87.939777967446,129.752659751156,180.043954089425,84.5701008968234,56.0940643824469,56.409959756178,58.6352788391006,65.247877107222,69.40366800425,70.6812450382375,72.8651485328614,75.1816670515262,74.26218467504,72.90877494497,76.2351917332063,82.9100902026264,87.3153314939352,85.9087786270452,90.4749515676011,93.3887029495729,95.1554685973063,101.064049187409,100.045957422747,103.440518968876,107.063168960991,111.185414793342,111.364247302995,113.709347397086,
Barbados,BRB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,46.1897529309299,39.1671518301021,47.107028331534,47.110296086203,48.4211094274807,47.7067418230364,42.8702687084658,50.4279113724667,51.2346733668342,53.0124473472479,51.6280180649644,49.2668658202639,47.7669022334757,50.8974534971515,54.9864481156428,54.9022525676937,51.0846541344145,54.7333349847655,57.2248705725563,56.1965739278338,55.2739836834685,54.4910429717551,55.2125334982478,58.6228887935406,58.7980419967482,59.1743422138589,58.1651449623578,69.1429579837325,78.8683272337204,83.1460524909538,89.3728000910553,92.2170348702948,92.5396159599538,90.474395909446,97.99052235384,109.469758247235,,,123.216388200248,121.19571491877,121.417110838003,126.920403307057,131.142203216193,131.912098392635,106.614889997783,
Brunei Darussalam,BRN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.999230473259,38.5894083223187,35.6263180509719,37.7188414365282,29.4355207497483,20.525016379242,10.382694915955,16.3343267332024,18.5731648004984,9.08460588624319,32.0425346666197,22.4387658247726,7.4228582708707,12.0867120364395,19.3570455596425,27.3044936892421,42.3348618463385,37.3395711113874,29.2618609661315,28.3702069360066,
Bhutan,BTN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,6.60122050827006,3.073562200864,5.53435253356228,2.78417935565269,-5.63810451680439,-5.73486034830495,-0.604420954120118,-1.02299837508996,-0.170593170392117,15.715497076896,14.2726593804115,13.8315922537009,9.86159598026208,4.85755193493883,14.6077289342529,2.59882763811915,-1.30516598552335,2.94282903870338,6.36961268515807,20.8248594679761,18.5109633280535,24.5488176264481,21.7790058793625,22.687930326452,22.1462496865434,19.6811328350321,38.3840440042142,45.5716590348773,50.4747318371383,52.5452921779699,49.7498591295481,46.9103217795154,51.7661143244871,53.3234438534109,59.5905939149088,63.9748821464084,
Botswana,BWA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,8.49459041731066,8.52807363576594,3.57337151037938,1.25067345106256,1.31671820993269,9.62771285475793,5.10980335869097,0.460395847105028,-6.79556810775581,-18.3794997524694,-36.7713707057969,-45.5832701924534,-40.5116009760536,-40.0156110436063,-45.5904769332208,-40.6149985885895,-42.1908115090479,-40.3396524212313,-42.6263271124482,-35.8470207866282,-33.7973552426636,-73.6602538220627,-79.0923532898637,-63.3825419732349,-65.6835382599243,-70.377949653682,-28.7340074819851,-6.76573122606843,0.362724009550158,-5.47171971619208,-14.9167621865339,-18.4406280234841,-13.6951406932572,-1.11371646754752,10.8669478608671,7.98389937597219,15.0065924380379,12.937424620751,8.296003655485,12.4143185155645,16.061241061198,17.0528309672941,19.7694317075499,
Central African Republic,CAF,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,11.0909077600002,13.4105958044603,12.9508180585866,13.1861195410443,9.6839066267838,11.7073170731707,14.5876288659794,17.4193548387097,18.7067476234995,21.1690083671794,20.8017511443292,18.658472586607,20.8315855956897,20.3627253225392,31.8905441330426,25.7645357267474,20.2894281839564,20.3336772763527,22.8851287037458,19.2578697460309,23.7533552659456,24.7845772865845,20.3913925937979,21.7500970577752,18.8893601722161,14.5674917248555,14.5740246210804,13.9964563580554,12.8669561616784,13.0326648612671,13.1694943340429,15.7486353704766,13.517230676196,13.9048834171493,13.9983833288191,11.3755848727874,11.7975784520249,10.8486455179772,11.575778496994,12.2739313360534,12.0428035934708,14.3320662495832,13.8658451737904,15.0030381242778,17.1685789911614,17.7291130340111,18.2381339586991,17.9170758628149,18.1845994646031,19.2469010856999,21.0211462238078,22.9395872211236,22.8506485450166,33.3301813507163,30.6253460427671,30.8417581628419,29.3262420528221,26.5718958484997,30.0751032517722,
Canada,CAN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,28.5913866750711,28.0468826769245,28.0248959494751,27.5958895624234,27.9013912291395,30.3081156562169,37.7760412368704,45.7089648748121,46.8351748101683,45.8175270763328,46.4087320304403,47.9815284073906,50.481199264062,51.7287885549746,50.5195999337487,51.9403547782814,53.9881711040751,57.1074290304813,61.5574893089698,65.1957860254951,65.4292980686201,77.5591698649764,75.7015096710474,71.8905099227765,71.1613213020078,70.5787281031973,71.9214415101535,71.8907690855111,74.6097459805478,77.9485401165276,81.5434987453048,86.393908928528,89.7087926437706,90.5421376079763,90.4527762261766,89.0556145978216,93.4131289358629,94.4292510233433,92.4456725648453,88.9586224610686,86.3096582585181,146.818279621747,146.408339554686,141.266077322791,142.342694183126,146.752109273776,160.097137193432,149.88453167778,172.327332247177,,,,,,,,,,,
Central Europe and the Baltics,CEB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1523313453352,65.328875175335,44.2329904714925,44.3572675232567,40.485968977937,39.339121765999,38.427959771763,36.502723544684,37.7521195472939,39.1008914888242,41.7808288522675,39.3529330515019,43.2874680039788,47.77149603419,53.2003307618205,62.0224935785008,63.9386541642227,66.5689920610109,67.3827501755341,65.0881694025139,64.4502887422688,64.3372973536818,64.9309853856142,64.925849788027,62.5534105537035,61.9976465888167,
Switzerland,CHE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,108.936793797996,109.742193408102,111.049788889248,111.05672486132,105.766093493187,107.950264170335,107.353663531756,107.713459304628,109.9973769581,112.145039223765,104.153318876505,99.2874932157925,95.7707612791578,93.9551972639347,80.760388769744,86.0765305057327,91.7127361830195,95.9224243916758,100.600456682858,105.413569159377,109.536805519695,110.672871760587,126.282893107579,126.649027608597,135.019902338596,137.421426327892,138.075635611793,145.216172688755,150.047445995789,157.729786934187,158.427449535348,157.637928485033,158.196723494978,160.323903326213,161.974368552734,164.50184501845,162.996595529825,164.138014789876,158.786124543041,165.307485586728,157.956803979434,153.876680436574,154.716970826913,158.448986253258,159.74045991642,161.321457724101,164.865591554777,167.243701826395,165.000873066171,175.501078601655,172.770922644194,174.814760511675,182.29558815663,172.655996777523,173.965947753512,174.78451715045,179.023764631236,,,
