Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],
Russian Federation,RUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-23.587633091391,-18.49992673534,-9.66602055223316,19.7527846586936,3.78262160700271,-6.8481164151936,20.7000464511278,22.5927620835667,2.91050508768249,3.51556135072408,6.71158879344698,14.8935651132608,10.6876304060406,12.2681035091131,14.3012165273408,4.89836424480737,-17.8957713555425,12.5852018120088,9.84562883474909,4.31144749226715,0.081234530043631,-0.020981988181916,-5.57030897249477,-3.30942899834848,2.10470824670357,..,..,
Russian Federation,RUS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,694329504461.993,530553608504.225,432401579639.24,390605554083.13,467761028046.068,485454657762.077,452210157655.55,545817870346.967,669133203204.048,688608359126.675,712816808457.988,760658141492.261,873947257084.729,967351509865.675,1086027194392.96,1241342295008.91,1302147762143.29,1069118375918.82,1203669081137.47,1322177871264.9,1379182875938.86,1380303248666.57,1380013633602.06,1303142610347.88,1260016030911.19,1286535692223.56,..,..,
Russian Federation,RUS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247057710676.338,226311909503.606,199328480126.086,192534754831.193,233184688803.085,255259030395.073,173722754273.065,141062273916.13,187306011845.702,228255314849.886,259232684786.563,319414537107.691,451647953253.18,582221868792.963,761227516104.751,1031525594268.31,1294074778091.78,950985375826.435,1203669081137.47,1609450191919.3,1734065927659.78,1804908360580.32,1623681135694.65,1096022529976.92,1034310435144.39,1250996452778.49,..,..,
Russian Federation,RUS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-23.5006839262445,-18.3988318326818,-9.69020650073172,19.9271147902027,3.95433635657196,-6.69381126706622,21.0741636175774,23.1094324659545,3.34792806425168,3.99289356153083,7.19686051905668,15.3570748670214,11.1106810013581,12.636180076309,14.4968663445795,4.94446908738546,-17.9204925555512,12.5346765941442,9.76001876333335,4.13603731726539,-0.131635326947347,-1.78917217843842,-5.77372824996867,-3.48645685295013,1.98914984980097,..,..,
Russian Federation,RUS,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4669.67633424122,3572.27045855255,2915.01442427489,2632.54350703652,3157.13347358573,3281.97715035724,3062.28779408408,3707.63933425046,4564.45374228024,4717.26837009783,4905.62387512759,5258.67478301008,6066.25340645009,6740.25547117479,7591.96629011569,8692.56349611934,9122.36461108627,7487.59194006637,8426.13737444287,9248.52996321273,9631.05261378966,9618.37474619303,9446.28546121618,8900.88260896932,8590.55717727584,8761.43623246466,..,..,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1661.5735574006,1523.78069959336,1343.76334892464,1297.61626124204,1573.87029360511,1725.71071630249,1176.41999180897,958.209805438927,1277.69720980352,1563.6487166866,1784.04610078347,2208.2155964568,3134.98430566353,4056.77160426855,5321.42626926215,7223.31121891336,9065.80827688335,6660.24510993877,8426.13737444287,11257.9771963843,12109.2572105076,12577.1528911268,11114.2057819598,7486.18593133551,7051.73800505972,8519.41047132148,..,..,
Russian Federation,RUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-20.3253141511528,-23.4269237298292,-13.5938886248825,-14.3885191234582,-16.703438578955,-3.14798043458424,5.79127782759792,4.29513579012377,2.04792232024976,2.97248145237277,7.73728000717324,8.90071929195024,10.9247113463412,13.9800550449205,12.5669148448519,2.69604128979226,9.27434240378568,12.403861992765,11.1147091142668,8.16095496492714,8.05244311505325,9.62689894672226,8.29686343946757,8.19223481612626,..,..,
Russian Federation,RUS,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-79878484614.0304,-91833541020.9306,-52472410092.0465,-56978535728.8943,-43261905919.4935,-5918203217.01838,14651932903.8227,12971310086.1738,6942456665.64668,12395247656.3945,44721478441.4613,66310358725.0293,104986476038.339,177546699070.49,202327329002.115,31813287219.5486,137260267576.028,246836853656.023,237854775045.309,181173200221.382,161048862301.065,128037755991.406,103710792993.345,126160416168.344,..,..,
Russian Federation,RUS,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-20.9167373561102,-23.956316077658,-14.0583520872745,-14.7791050682706,-17.1041721657592,-3.57433472200781,5.38619583464325,3.89400970105305,1.63535053231915,2.55844475154053,7.34316419280584,8.50849092205286,10.5785704969139,13.6607021807609,12.2477722344346,2.360370572573,8.95242299048591,12.1154860826299,10.8455134051209,7.90556959366113,7.80887224386009,9.3828044664209,8.0664991230043,7.97144179936893,..,..,
Russian Federation,RUS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-82202777809.5129,-93908759024.4194,-54265239056.8795,-58525256070.3515,-44299805909.3164,-6719749277.37468,13627075461.6474,11759909297.1802,5543838304.56191,10668714613.924,42443489034.4177,63388257369.2938,101660062475.343,173490917695.664,197189132974.398,27852372756.3615,132495860259.191,241098173044.336,232093986869.588,175503644979.277,156177444877.202,124791299403.398,100831239037.554,122760203710.282,..,..,
Russian Federation,RUS,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.47236571740198,4.65229333572118,4.71602156237061,4.75925914594978,5.00991396195119,4.83254377650697,7.53757432376778,11.1602568269518,8.90209468932604,7.8414433638226,7.29370794759728,6.43100159431995,4.92090714604844,4.07544636730246,3.47230213614764,2.7630815625631,2.35720105424425,3.05998761074548,2.70398930330815,2.2296489793876,2.25793434735822,2.21590797512181,2.48351313203883,3.69865304148945,3.99258125676796,3.41915771651203,..,..,
Russian Federation,RUS,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20393987671.353,20051384276.9583,18533964740.1165,18656295852.1231,19338267893.1316,19136873354.9676,19522317498.5586,20981282834.6694,22522299563.9949,23681158958.7443,24725669942.3548,26817276648.3142,28442843304.16,30362075436.4033,33368823528.3788,35091135844.5513,37950936973.3324,36107853806.7967,40019041688.9606,44370014689.8133,48319795033.4659,49193157047.7043,49670262640.7767,49192085451.8096,49907265709.5995,52655028834.2853,..,..,
Russian Federation,RUS,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.8550830565135,42.0134536920321,42.7565274055301,44.7736529239958,46.826350357796,48.0111087241837,35.9407112878756,32.5999223079545,31.5695863633205,20.7147462989362,16.673000227668,16.3111537905298,15.735064739823,14.8080999940048,13.0533100576298,12.1024355913557,10.3677218943809,9.85956555181102,9.85492193813665,11.7519915172881,10.3769498475676,9.51866775685929,10.2573989669019,10.9514172405405,11.3461110746,12.1153387494737,12.5287053376179,12.9498841509124,..,..,
Russian Federation,RUS,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221132228571.61,217209555587.806,194969764969.217,192974444102.422,184027556906.138,188203546198.8,138731145571.2,129095692339.5,81765228681,38943723042,42182690576,49259684447.4,53341869468,61749776975,75448132133.1,90163145155.6,99633807405,125216482508,158664243204,138673499904,153578857744,189421488361.5,219508337891.7,243121462740,226922221492,161134005368,156608816720.223,199428215924.052,..,..,
Russian Federation,RUS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.5443443,3.5443443,3.5443443,3.54521103697928,3.54607777395855,3.54694451093783,3.5478112479171,3.54867798489638,3.54954472187565,3.55041145885493,3.55127819583421,3.55214493281348,3.55301166979276,3.55387840677203,3.55474514375131,3.55561188073058,3.55647861770986,3.57918904003465,3.60189946235943,3.62460988468421,3.62460988468421,3.62460988468421,..,..,
Russian Federation,RUS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21684000000,19773000000,20124000000,20163000000,17784000000,16809000000,15327000000,15288000000,13681168998,14035603428,9179851737,6664996749.52104,8971576768.11513,10711772423.0322,12027080130.439,14797987197.0179,20516368492.4413,26450565368.4692,34127783461.9667,45112240646.7312,57203487883.6634,41935765199.91,52610228127.5194,70756676426.5386,76108642418.991,79457996688.7692,72037989247.1886,48207311466.3,45307623558.5526,55818992224.1368,..,..,
Russian Federation,RUS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.25785388273172,5.21439408648156,6.69385507203094,3.17020152228462,2.91720486217899,2.63459923592121,2.28537219607109,2.65803492048264,3.50073215374039,2.8275090140316,1.30993474030808,4.18995248415476,8.97006745793843,8.02936969056784,7.61446782133361,8.25631797945708,8.38785942829008,9.299105303855,9.65632172223566,8.08658746145204,9.18516961859035,7.17125156523561,7.66611124281048,8.96000808245641,8.16059992613291,7.30369769299226,7.04158945785872,4.97569077449426,4.12116800268202,5.28033112471214,..,..,
Russian Federation,RUS,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,..,..,..,..,..,..,..,..,..,..,80251795.6506504,144193917.840661,248200368.232975,712243566.088655,6535921645.3452,7080519218.39035,8853391943.56945,10624120593.1775,12041718760.2169,31452315461.4105,42470814986.0361,33526564211.4129,18477549425.337,29909319827.024,31990805160.4552,31400478561.747,16051585347.4858,22537866536.7042,18113667587.9884,26436978018.4615,34540292171.6797,16389941870.2115,13302454171.5362,11355122706.8204,8981512730.55938,10419496888.2919,13512826113.4379,11196935695.5651,3392730977.39794,7877110670.21095,22694270668.5842,24248696465.5149,25813045914.3209,34428845974.336,48481827495.5167,69278334513.7197,92797251750.6847,102699660760.441,147881230859.305,84620768469.7802,113458446393.595,178304160840.883,174636838419.244,162142088784.428,140831789157.174,66176687300.7737,51514600033.5253,81317099320.5669,..,..,
Russian Federation,RUS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.71441685,28.26355381,27.49768628,22.42685307,20.20246068,29.4040476,37.11709151,32.96865979,29.33373563,29.15858129,30.92879937,31.30570545,31.57974239,31.97613487,30.92953648,21.5775362,27.12150428,30.16487386,28.74255997,25.53835187,25.80816779,27.36296474,25.97320064,26.80370349,..,..,
Russian Federation,RUS,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.146945215550111,0.08318415015135,0.16856240132733,0.214847469825396,0.148015417688336,0.113217568146855,0.046056397118534,0.062176793435665,0.322935537436089,0.078246436158714,0.180648917733508,0.337371688962392,0.419046214222023,0.447872689626432,0.763935977061855,0.831359249074698,0.582593033845417,0.484775915235977,0.62794694087403,0.64443009438794,0.55088299202204,0.442706661948391,0.428242682808629,0.501261455211319,0.605291848148775,0.53624882966808,..,..,
Russian Federation,RUS,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670070182.908506,358523687.15232,662450237.216407,842202081.715552,571339512.276976,448341569.861546,119286068.537004,116892371.65905,817026909.713305,236304237.199316,612399831.116592,1406839942.97318,2422087118.2033,3336651537.71692,7341424739.56442,10558262463.2487,9379747844.91122,5720355799.78452,9293614724.93564,12824158878.32,11788896029.2717,9828087895.25427,8564853656.17257,6666777354.31055,7566148101.85969,8258231976.88843,..,..,
Russian Federation,RUS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.0641500777291,2.71778338607256,2.45393459739842,2.87288239030804,3.64874757142873,2.94072658217846,1.35599113742661,4.25212927759042,9.29300299537452,8.10761612672655,7.79511673906712,8.59368966841947,8.8069056425121,9.74697799348143,10.4202576992975,8.91794671052674,9.76776265243577,7.65602748047159,8.29405818368451,9.60443817684435,8.71148291815495,7.74640435494065,7.46983214066735,5.47695222970558,4.72645985083079,5.81657995438022,..,..,
Russian Federation,RUS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,
Russian Federation,RUS,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,
Russian Federation,RUS,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.0553579913837,-19.6947821935714,-8.47957139150259,-10.1595930647727,-11.3542174177606,8.71919463297872,20.4402977383399,16.6972507697351,13.5889357589971,14.4484947302158,17.9155480738581,19.1727321938792,21.2659929859521,22.1089383851969,21.1388668817391,9.85817797423729,16.717644747027,20.6823372682663,18.5276477620701,14.544078254955,14.4038889254,15.1778943332331,13.3912946623821,13.8033626023343,..,..,
Russian Federation,RUS,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-67027556906.1381,-77203546198.8,-32731145571.2,-40231988536.5,-29407423112,16392085910,51713953278,50425697324.6,46066492223,60250223025,103551867866.9,142836854844.4,204366192595,280783517492,340335756796,116326500096,247421142256,411578511638.5,396491662108.3,322878537260,288077778508,201865994632,167391183279.777,212571784075.948,..,..,
Russian Federation,RUS,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.293715548066807,0.317434182873823,0.400037736911361,0.506392744822256,0.591423204957387,0.52939234782876,0.464463462391958,0.390585944812428,0.400733586804205,0.426354287423564,0.405081992954671,0.401126089070714,0.412571787930607,0.414036700832248,0.394115814367408,0.392228369897379,0.346140849427278,0.319352864159555,0.319142610417219,0.335670717219253,0.321919413299774,0.28837591013503,0.269195709145842,0.255385371266007,0.243570871193165,0.244094480301366,0.230364316463274,0.220793016757329,..,..,
